id,compound_id,health_effect_id,"orig_health_effect_name","orig_compound_name","orig_citation","citation","citation_type","created_at","updated_at",creator_id,updater_id,source_id,"source_type"
9474,3861,1210,"Pesticide","NEOCNIDOLIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,3861,"Compound"
9475,3924,1210,"Pesticide","CNIDILIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,3924,"Compound"
9476,3954,1210,"Pesticide","ISOIMPERATORIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,3954,"Compound"
9477,3969,1210,"Pesticide","NICOTINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,3969,"Compound"
9478,3992,1210,"Pesticide","SHIKIMIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,3992,"Compound"
9479,3995,1210,"Pesticide","TERPINEOL-ACETATE",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,3995,"Compound"
9480,4039,1210,"Pesticide","ISOCHLOROGENIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,4039,"Compound"
9481,4050,1210,"Pesticide","STERCULIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,4050,"Compound"
9482,4091,1210,"Pesticide","ATROPINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,4091,"Compound"
9483,4099,1210,"Pesticide","DEHYDROCOSTUS-LACTONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,4099,"Compound"
9484,4161,1210,"Pesticide","CIS-DEHYDROMATRICARIA-ESTER",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,4161,"Compound"
9485,4189,1210,"Pesticide","SILVER",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,4189,"Compound"
9486,4537,1210,"Pesticide","LOLIOLIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,4537,"Compound"
9487,4713,1210,"Pesticide","CARPOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,4713,"Compound"
9488,4831,1210,"Pesticide","AZULENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,4831,"Compound"
9489,4837,1210,"Pesticide","EN-YN-DICYCLOETHER",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,4837,"Compound"
9490,4844,1210,"Pesticide","PINENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,4844,"Compound"
9491,4880,1210,"Pesticide","OPC",NULL,"DUKE","DATABASE","2012-04-10 14:20:51","2014-11-05 14:51:10",NULL,NULL,4880,"Compound"
9492,5269,1210,"Pesticide","CUCURBITIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,5269,"Compound"
9493,5457,1210,"Pesticide","ANTHOCYANIN|ANTHOCYANINS",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,5457,"Compound"
9494,5530,1210,"Pesticide","3-TETRADECENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,5530,"Compound"
9495,5673,1210,"Pesticide","(-)-KAUR-16-EN-19-OIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,5673,"Compound"
9496,5710,1210,"Pesticide","ARGOPHYLLIN-A",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,5710,"Compound"
9497,5845,1210,"Pesticide","PLUMBAGIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,5845,"Compound"
9498,5880,1210,"Pesticide","EREMANTHIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,5880,"Compound"
9499,5892,1210,"Pesticide","PARTHENOLIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,5892,"Compound"
9500,5893,1210,"Pesticide","PHENYLHYDRAZINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,5893,"Compound"
9501,5904,1210,"Pesticide","VISCIDULIN-C",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,5904,"Compound"
9502,5933,1210,"Pesticide","THUJOPSENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,5933,"Compound"
9503,5990,1210,"Pesticide","CHRYSOSPLENETIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,5990,"Compound"
9504,6012,1210,"Pesticide","DEHYDROABIETANE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,6012,"Compound"
9505,6020,1210,"Pesticide","RHAMNOCITRIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,6020,"Compound"
9506,6437,1210,"Pesticide","PIMPINELLIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,6437,"Compound"
9507,6442,1210,"Pesticide","1,2,4-TRIHYDROXYHEPTADECA-16-ENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,6442,"Compound"
9508,6517,1210,"Pesticide","ARCELIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,6517,"Compound"
9509,6541,1210,"Pesticide","QUERCETIN-3-O-METHYL-ETHER",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,6541,"Compound"
9510,6785,1210,"Pesticide","FLAVONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,6785,"Compound"
9511,6818,1210,"Pesticide","ABSCISSIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,6818,"Compound"
9512,6885,1210,"Pesticide","HARDWICKIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,6885,"Compound"
9513,6933,1210,"Pesticide","GENKWANIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,6933,"Compound"
9514,7000,1210,"Pesticide","MANOOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,7000,"Compound"
9515,7011,1210,"Pesticide","SALVIOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,7011,"Compound"
9516,7061,1210,"Pesticide","9-OXO-NEROLIDOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,7061,"Compound"
9517,7093,1210,"Pesticide","BETA-2-CHACONINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,7093,"Compound"
9518,7157,1210,"Pesticide","TUBEROSIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,7157,"Compound"
9519,7163,1210,"Pesticide","ECDYSONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,7163,"Compound"
9520,7197,1210,"Pesticide","5,7-DIHYDROXY-2-METHYLCHROMONE-8-C-BETA-GLUCOPYRANOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:10",NULL,NULL,7197,"Compound"
9521,7224,1210,"Pesticide","PROCYANIDIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:11",NULL,NULL,7224,"Compound"
9522,7230,1210,"Pesticide","RUGOSIN-D",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:11",NULL,NULL,7230,"Compound"
9523,7360,1210,"Pesticide","GENTIANINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:11",NULL,NULL,7360,"Compound"
9524,7448,1210,"Pesticide","PARASORBIC-ACID-GLUCOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:11",NULL,NULL,7448,"Compound"
9525,7456,1210,"Pesticide","ASPERULOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:11",NULL,NULL,7456,"Compound"
9526,7820,1210,"Pesticide","PATCHOULI-ALCOHOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:11",NULL,NULL,7820,"Compound"
9527,7849,1210,"Pesticide","5-HEXYL-CYCLOPENTA-1,3-DIONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:11",NULL,NULL,7849,"Compound"
9528,7851,1210,"Pesticide","5-OCTYL-CYCLOPENTA-1,3-DIONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:11",NULL,NULL,7851,"Compound"
9529,7947,1210,"Pesticide","PONTICAEPOXIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:52","2014-11-05 14:51:11",NULL,NULL,7947,"Compound"
9530,8007,1210,"Pesticide","ASARONE|TRANS-ISOASARONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8007,"Compound"
9531,8011,1210,"Pesticide","2,10-DI-(GAMMA,GAMMA-DIMETHYLALLYL)GLYCINOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8011,"Compound"
9532,8013,1210,"Pesticide","4-(GAMMA,GAMMA-DIMETHYLALLYL)PHASEOLLIDIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8013,"Compound"
9533,8015,1210,"Pesticide","CYCLO-2,3-DEHYDROKIEVITONE-HYDRATE",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8015,"Compound"
9534,8046,1210,"Pesticide","DI-N-PROPYL-DISULFIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8046,"Compound"
9535,8069,1210,"Pesticide","HEXANAL",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8069,"Compound"
9536,8073,1210,"Pesticide","HEXANOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8073,"Compound"
9537,8083,1210,"Pesticide","(E)-2-HEXENAL|TRANS-2-HEXENAL",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8083,"Compound"
9538,8092,1210,"Pesticide","CIS-HEX-3-EN-1-OL",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8092,"Compound"
9539,8115,1210,"Pesticide","MALIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8115,"Compound"
9540,8194,1210,"Pesticide","RAPHANIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8194,"Compound"
9541,8286,1210,"Pesticide","PROPIONIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8286,"Compound"
9542,8298,1210,"Pesticide","ACETALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8298,"Compound"
9543,8300,1210,"Pesticide","ACETIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8300,"Compound"
9544,8306,1210,"Pesticide","TRANS-ACONITIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8306,"Compound"
9545,8313,1210,"Pesticide","ALLYL-ALCOHOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8313,"Compound"
9546,8426,1210,"Pesticide","THIAMIN|VITAMIN-B-1",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8426,"Compound"
9547,8430,1210,"Pesticide","ALLITHIAMIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8430,"Compound"
9548,8549,1210,"Pesticide","METHYL-EUGENOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8549,"Compound"
9549,8725,1210,"Pesticide","CUMINALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8725,"Compound"
9550,8740,1210,"Pesticide","BENZOIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8740,"Compound"
9551,8746,1210,"Pesticide","BENZYL-ALCOHOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8746,"Compound"
9552,8782,1210,"Pesticide","CINNAMALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8782,"Compound"
9553,8783,1210,"Pesticide","TRANS-CINNAMALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8783,"Compound"
9554,8786,1210,"Pesticide","O-CRESOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8786,"Compound"
9555,8789,1210,"Pesticide","M-CRESOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8789,"Compound"
9556,8790,1210,"Pesticide","CRESOL|P-CRESOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8790,"Compound"
9557,8816,1210,"Pesticide","TAMARINDIENAL",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8816,"Compound"
9558,8970,1210,"Pesticide","ANISIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,8970,"Compound"
9559,9021,1210,"Pesticide","BETAINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,9021,"Compound"
9560,9030,1210,"Pesticide","BORNYL-ACETATE",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,9030,"Compound"
9561,9047,1210,"Pesticide","CADINENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,9047,"Compound"
9562,9066,1210,"Pesticide","CAMPHENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,9066,"Compound"
9563,9068,1210,"Pesticide","CAMPHOR",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,9068,"Compound"
9564,9076,1210,"Pesticide","HEXAHYDRO-2H-AZEPIN-2-ONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,9076,"Compound"
9565,9446,1210,"Pesticide","FORMALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,9446,"Compound"
9566,9612,1210,"Peticide","DIOSPHENOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:53","2014-11-05 14:51:11",NULL,NULL,9612,"Compound"
9567,9637,1210,"Pesticide","ISOBORNEOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,9637,"Compound"
9568,9722,1210,"Pesticide","LIGNIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,9722,"Compound"
9569,9779,1210,"Pesticide","MENTHONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,9779,"Compound"
9570,8757,1210,"Pesticide","TERPINYL-ACETATE",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,8757,"Compound"
9571,10454,1210,"Pesticide","VERBENONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,10454,"Compound"
9572,10506,1210,"Pesticide","4-HYDROXYBENZALDEHYDE|P-HYDROXYBENZALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,10506,"Compound"
9573,10510,1210,"Pesticide","P-HYDROXY-BENZOIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,10510,"Compound"
9574,10554,1210,"Pesticide","P-METHOXYCINNAMALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,10554,"Compound"
9575,10559,1210,"Pesticide","SINAPIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,10559,"Compound"
9576,10582,1210,"Pesticide","PHENETHYLAMINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,10582,"Compound"
9577,10655,1210,"Pesticide","CAJANIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,10655,"Compound"
9578,10670,1210,"Pesticide","DALBERGIODIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,10670,"Compound"
9579,10858,1210,"Pesticide","RHEIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,10858,"Compound"
9580,10899,1210,"Pesticide","2-FURALDEHYDE|FURFURAL",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,10899,"Compound"
9581,10938,1210,"Pesticide","5,7-DIHYDROXYCHROMONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,10938,"Compound"
9582,11164,1210,"Pesticide","BETAVULGARIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11164,"Compound"
9583,11217,1210,"Pesticide","DIALLYL-TETRASULFIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11217,"Compound"
9584,11261,1210,"Pesticide","O-COUMARIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11261,"Compound"
9585,11508,1210,"Pesticide","SUBAPHYLLIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11508,"Compound"
9586,11639,1210,"Pesticide","AJOENE",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11639,"Compound"
9587,11666,1210,"Pesticide","COUMESTROL",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11666,"Compound"
9588,11675,1210,"Pesticide","SAFROLE",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11675,"Compound"
9589,11682,1210,"Pesticide","PALMITIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11682,"Compound"
9590,11775,1210,"Pesticide","PHASEOLLIDIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11775,"Compound"
9591,11804,1210,"Pesticide","FALCARINONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11804,"Compound"
9592,11831,1210,"Pesticide","GENISTEIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11831,"Compound"
9593,11834,1210,"Pesticide","2-UNDECANONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11834,"Compound"
9594,11847,1210,"Pesticide","UNDECYLENIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11847,"Compound"
9595,11858,1210,"Pesticide","PISATIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11858,"Compound"
9596,11864,1210,"Pesticide","SHOGAOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11864,"Compound"
9597,11865,1210,"Pesticide","3-N-BUTYL-PHTHALIDE|BUTYL-PHTHALIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11865,"Compound"
9598,11869,1210,"Pesticide","NARINGIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11869,"Compound"
9599,11887,1210,"Pesticide","QUERCITRIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11887,"Compound"
9600,11888,1210,"Pesticide","GUAIACOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11888,"Compound"
9601,11900,1210,"Pesticide","QUERCETAGETIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:54","2014-11-05 14:51:11",NULL,NULL,11900,"Compound"
9602,11906,1210,"Pesticide","NORDIHYDROGUAIARETIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,11906,"Compound"
9603,11907,1210,"Pesticide","QUERCETIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,11907,"Compound"
9604,11932,1210,"Pesticide","APIOLE",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,11932,"Compound"
9605,11935,1210,"Pesticide","ELEMICIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,11935,"Compound"
9606,11939,1210,"Pesticide","ERIODICTYOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,11939,"Compound"
9607,11941,1210,"Pesticide","COUMARIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,11941,"Compound"
9608,11958,1210,"Pesticide","GUAIJAVERIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,11958,"Compound"
9609,11970,1210,"Pesticide","CAJANONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,11970,"Compound"
9610,12000,1210,"Pesticide","O-METHOXYCINNAMALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12000,"Compound"
9611,12001,1210,"Pesticide","MEDICAGOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12001,"Compound"
9612,12004,1210,"Pesticide","METHYL-CINNAMATE",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12004,"Compound"
9613,12011,1210,"Pesticide","INDOLE",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12011,"Compound"
9614,12030,1210,"Pesticide","CAPRIC-ACID|DECANOIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12030,"Compound"
9615,12055,1210,"Pesticide","CINNAMIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12055,"Compound"
9616,12065,1210,"Pesticide","BUTYRIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12065,"Compound"
9617,12094,1210,"Pesticide","ANACARDIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12094,"Compound"
9618,12099,1210,"Pesticide","GLYCEOLLIN-I",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12099,"Compound"
9619,12101,1210,"Pesticide","SOLANIDINE|SOLANINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12101,"Compound"
9620,12109,1210,"Pesticide","ACETOPHENONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12109,"Compound"
9621,12137,1210,"Pesticide","TRANS-DEHYDROMATRICARIA-ESTER",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12137,"Compound"
9622,12147,1210,"Pesticide","CHICORIC-ACID|CICHORIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12147,"Compound"
9623,12152,1210,"Pesticide","FALCARINDIOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12152,"Compound"
9624,12155,1210,"Pesticide","PHENETHYL-ALCOHOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12155,"Compound"
9625,12161,1210,"Pesticide","5-HYDROXYTRYPTAMINE",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12161,"Compound"
9626,12174,1210,"Pesticide","EUGENOL",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12174,"Compound"
9627,12193,1210,"Pesticide","ALLICIN",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12193,"Compound"
9628,12199,1210,"Pesticide","DIALLYL-DISULFIDE",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12199,"Compound"
9629,12202,1210,"Pesticide","BENZYL-ISOTHIOCYANATE",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12202,"Compound"
9630,12218,1210,"Pesticide","CYCLOKIEVITONE",NULL,"DUKE","DATABASE","2012-04-10 14:20:55","2014-11-05 14:51:11",NULL,NULL,12218,"Compound"
